State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Tripura,South District,Barpathari,Sweet Pumpkin,Sweet Pumpkin,FAQ,2024-09-30,1900.0,2100.0,2000.0
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1200.0,1350.0,1250.0
Uttar Pradesh,Agra,Jagnair,Cauliflower,Cauliflower,FAQ,2024-09-30,5000.0,5100.0,5050.0
Uttar Pradesh,Agra,Jagnair,Pumpkin,Pumpkin,FAQ,2024-09-30,800.0,900.0,850.0
Uttar Pradesh,Aligarh,Aligarh,Green Gram (Moong)(Whole),Local (Whole),FAQ,2024-09-30,7400.0,7500.0,7450.0
Uttar Pradesh,Aligarh,Aligarh,Lentil (Masur)(Whole),Masoor Gola,FAQ,2024-09-30,7080.0,7200.0,7140.0
Uttar Pradesh,Aligarh,Aligarh,Onion,Red,FAQ,2024-09-30,4100.0,4300.0,4200.0
Uttar Pradesh,Aligarh,Khair,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2800.0,3000.0,2900.0
Uttar Pradesh,Aligarh,Khair,Cauliflower,Cauliflower,FAQ,2024-09-30,2000.0,2800.0,2400.0
Uttar Pradesh,Aligarh,Khair,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,1700.0,2000.0,1800.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Capsicum,Capsicum,FAQ,2024-09-30,4700.0,4850.0,4760.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Mustard Oil,Mustard Oil,FAQ,2024-09-30,12650.0,12750.0,12700.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Pomegranate,Pomogranate,Medium,2024-09-30,7100.0,7200.0,7150.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,White Peas,White Peas,FAQ,2024-09-30,5140.0,5280.0,5200.0
Uttar Pradesh,Amethi,Jafarganj,Apple,Delicious,Medium,2024-09-30,7100.0,7300.0,7200.0
Uttar Pradesh,Amethi,Jafarganj,Banana,Banana - Ripe,Medium,2024-09-30,2780.0,2860.0,2820.0
Uttar Pradesh,Amethi,Jafarganj,Brinjal,Brinjal,FAQ,2024-09-30,1700.0,1800.0,1750.0
Uttar Pradesh,Amethi,Jafarganj,Colacasia,Colacasia,FAQ,2024-09-30,2880.0,2960.0,2920.0
Uttar Pradesh,Amethi,Jafarganj,Ginger(Green),Green Ginger,FAQ,2024-09-30,7150.0,7250.0,7200.0
Uttar Pradesh,Amethi,Jafarganj,Papaya,Papaya,Medium,2024-09-30,2900.0,3000.0,2940.0
Uttar Pradesh,Amethi,Jafarganj,Pumpkin,Pumpkin,FAQ,2024-09-30,1430.0,1510.0,1470.0
Uttar Pradesh,Amethi,Sultanpur,Peas(Dry),Peas(Dry),FAQ,2024-09-30,5050.0,5200.0,5100.0
Uttar Pradesh,Amethi,Sultanpur,Rice,Common,FAQ,2024-09-30,3200.0,3350.0,3225.0
Uttar Pradesh,Amroha,Amroha,Brinjal,Round/Long,FAQ,2024-09-30,1850.0,2000.0,1920.0
Uttar Pradesh,Amroha,Amroha,Sponge gourd,Sponge gourd,FAQ,2024-09-30,1800.0,1950.0,1880.0
Uttar Pradesh,Amroha,Hasanpur,Cauliflower,Local,FAQ,2024-09-30,1810.0,2000.0,1850.0
Uttar Pradesh,Amroha,Hasanpur,Lemon,Lemon,FAQ,2024-09-30,1810.0,2000.0,1850.0
Uttar Pradesh,Amroha,Hasanpur,Pumpkin,Pumpkin,FAQ,2024-09-30,1410.0,1500.0,1450.0
Uttar Pradesh,Auraiya,Achalda,Apple,Delicious,Medium,2024-09-30,7500.0,7700.0,7600.0
Uttar Pradesh,Auraiya,Achalda,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,2024-09-30,2250.0,2400.0,2320.0
Uttar Pradesh,Auraiya,Achalda,Gur(Jaggery),Red,FAQ,2024-09-30,4400.0,4650.0,4560.0
Uttar Pradesh,Auraiya,Achalda,Onion,Red,FAQ,2024-09-30,4100.0,4300.0,4200.0
Uttar Pradesh,Auraiya,Auraiya,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2175.0,2375.0,2275.0
Uttar Pradesh,Auraiya,Auraiya,Brinjal,Round,FAQ,2024-09-30,2050.0,2250.0,2150.0
Uttar Pradesh,Auraiya,Auraiya,Mustard Oil,Mustard Oil,FAQ,2024-09-30,13000.0,13400.0,13250.0
Uttar Pradesh,Auraiya,Auraiya,Tomato,Hybrid,FAQ,2024-09-30,3800.0,4150.0,4000.0
Uttar Pradesh,Auraiya,Auraiya,Wheat,Dara,FAQ,2024-09-30,2650.0,2710.0,2700.0
Uttar Pradesh,Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,2024-09-30,5440.0,5660.0,5500.0
Uttar Pradesh,Ayodhya,Rudauli,Garlic,Garlic,FAQ,2024-09-30,14900.0,15100.0,15000.0
Uttar Pradesh,Ayodhya,Rudauli,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,2024-09-30,3620.0,3710.0,3670.0
Uttar Pradesh,Azamgarh,Azamgarh,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,1875.0,2025.0,1950.0
Uttar Pradesh,Azamgarh,Azamgarh,Garlic,Garlic,FAQ,2024-09-30,16575.0,16725.0,16650.0
Uttar Pradesh,Azamgarh,Azamgarh,Green Chilli,Green Chilly,FAQ,2024-09-30,3400.0,3560.0,3480.0
Uttar Pradesh,Azamgarh,Azamgarh,Rice,III,FAQ,2024-09-30,3135.0,3235.0,3185.0
Uttar Pradesh,Azamgarh,Azamgarh,Wheat,Dara,FAQ,2024-09-30,2485.0,2585.0,2535.0
Uttar Pradesh,Azamgarh,Azamgarh,White Peas,White Peas,FAQ,2024-09-30,5000.0,5100.0,5050.0
Uttar Pradesh,Badaun,Badayoun,Ginger(Green),Green Ginger,FAQ,2024-09-30,5450.0,5630.0,5550.0
Uttar Pradesh,Badaun,Badayoun,Raddish,Raddish,FAQ,2024-09-30,1840.0,1980.0,1900.0
Uttar Pradesh,Badaun,Shahaswan,Potato,Potato,FAQ,2024-09-30,1800.0,2100.0,2000.0
Uttar Pradesh,Baghpat,Baraut,Barley (Jau),Dara,FAQ,2024-09-30,2290.0,2310.0,2300.0
Uttar Pradesh,Baghpat,Baraut,Masur Dal,Masur Dal,FAQ,2024-09-30,8400.0,8650.0,8515.0
Uttar Pradesh,Baghpat,Baraut,Papaya,Papaya,Medium,2024-09-30,2970.0,3170.0,3070.0
Uttar Pradesh,Baghpat,Baraut,Potato,Desi,FAQ,2024-09-30,2050.0,2300.0,2150.0
Uttar Pradesh,Baghpat,Baraut,Sugar,Medium,FAQ,2024-09-30,4130.0,4130.0,4130.0
Uttar Pradesh,Baghpat,Baraut,Tomato,Hybrid,FAQ,2024-09-30,3300.0,3500.0,3400.0
Uttar Pradesh,Bahraich,Naanpara,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,1000.0,1200.0,1100.0
Uttar Pradesh,Ballia,Ballia,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1625.0,1700.0,1665.0
Uttar Pradesh,Ballia,Ballia,Brinjal,Brinjal,FAQ,2024-09-30,1730.0,1790.0,1760.0
Uttar Pradesh,Ballia,Ballia,Green Chilli,Green Chilly,FAQ,2024-09-30,3550.0,3620.0,3580.0
Uttar Pradesh,Ballia,Ballia,Pumpkin,Pumpkin,FAQ,2024-09-30,1370.0,1430.0,1400.0
Uttar Pradesh,Ballia,Ballia,Rice,III,FAQ,2024-09-30,3170.0,3230.0,3200.0
Uttar Pradesh,Ballia,Ballia,White Peas,White Peas,FAQ,2024-09-30,5020.0,5080.0,5050.0
Uttar Pradesh,Ballia,Chitwadagaon,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2600.0,2710.0,2660.0
Uttar Pradesh,Ballia,Chitwadagaon,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1340.0,1435.0,1390.0
Uttar Pradesh,Ballia,Chitwadagaon,Rice,III,FAQ,2024-09-30,3140.0,3235.0,3190.0
Uttar Pradesh,Ballia,Rasda,Apple,American,Medium,2024-09-30,6700.0,6850.0,6780.0
Uttar Pradesh,Ballia,Rasda,Banana,Banana - Ripe,Medium,2024-09-30,2750.0,2900.0,2830.0
Uttar Pradesh,Ballia,Rasda,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,2024-09-30,8040.0,8200.0,8110.0
Uttar Pradesh,Ballia,Rasda,Lemon,Lemon,FAQ,2024-09-30,6450.0,6600.0,6520.0
Uttar Pradesh,Ballia,Vilthararoad,Potato,Desi,FAQ,2024-09-30,2900.0,3000.0,2950.0
Uttar Pradesh,Ballia,Vilthararoad,Rice,III,FAQ,2024-09-30,2000.0,2200.0,2100.0
Uttar Pradesh,Balrampur,Panchpedwa,Rice,III,FAQ,2024-09-30,2800.0,3000.0,2900.0
Uttar Pradesh,Balrampur,Tulsipur,Apple,Kasmir/Shimla - II,Medium,2024-09-30,7480.0,7550.0,7520.0
Uttar Pradesh,Balrampur,Tulsipur,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1330.0,1400.0,1360.0
Uttar Pradesh,Balrampur,Tulsipur,Onion,Red,FAQ,2024-09-30,4280.0,4350.0,4320.0
Uttar Pradesh,Balrampur,Tulsipur,Potato,Desi,FAQ,2024-09-30,2200.0,2250.0,2230.0
Uttar Pradesh,Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,2024-09-30,1280.0,1350.0,1320.0
Uttar Pradesh,Banda,Atarra,Apple,Kasmir/Shimla - II,Medium,2024-09-30,6240.0,6440.0,6340.0
Uttar Pradesh,Banda,Atarra,Onion,Red,FAQ,2024-09-30,4010.0,4175.0,4095.0
Uttar Pradesh,Banda,Atarra,Tomato,Tomato,FAQ,2024-09-30,3830.0,3970.0,3900.0
Uttar Pradesh,Banda,Banda,Banana,Banana - Ripe,Medium,2024-09-30,2375.0,2530.0,2450.0
Uttar Pradesh,Banda,Banda,Green Chilli,Green Chilly,FAQ,2024-09-30,3700.0,3810.0,3750.0
Uttar Pradesh,Barabanki,Barabanki,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1600.0,1700.0,1650.0
Uttar Pradesh,Barabanki,Barabanki,Capsicum,Capsicum,FAQ,2024-09-30,4750.0,4850.0,4800.0
Uttar Pradesh,Barabanki,Barabanki,Gur(Jaggery),Yellow,FAQ,2024-09-30,3740.0,4000.0,3970.0
Uttar Pradesh,Barabanki,Safdarganj,Banana - Green,Banana - Green,FAQ,2024-09-30,1800.0,1900.0,1850.0
Uttar Pradesh,Barabanki,Safdarganj,Mustard,Lohi Black,FAQ,2024-09-30,5500.0,5600.0,5550.0
Uttar Pradesh,Barabanki,Safdarganj,Pumpkin,Pumpkin,FAQ,2024-09-30,1400.0,1500.0,1450.0
Uttar Pradesh,Barabanki,Safdarganj,Wheat,Dara,FAQ,2024-09-30,2600.0,2700.0,2650.0
Uttar Pradesh,Bareilly,Anwala,Potato,Desi,FAQ,2024-09-30,1800.0,2000.0,1900.0
Uttar Pradesh,Bareilly,Bahedi,Rice,Other,FAQ,2024-09-30,2615.0,2660.0,2635.0
Uttar Pradesh,Bareilly,Richha,Paddy(Dhan)(Common),Common,FAQ,2024-09-30,2185.0,2295.0,2260.0
Uttar Pradesh,Basti,Basti,Apple,Delicious,Medium,2024-09-30,6600.0,6800.0,6700.0
Uttar Pradesh,Basti,Basti,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,2024-09-30,7100.0,7300.0,7200.0
Uttar Pradesh,Basti,Basti,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2400.0,2600.0,2500.0
Uttar Pradesh,Basti,Basti,Onion,Red,FAQ,2024-09-30,4100.0,4200.0,4150.0
Uttar Pradesh,Basti,Basti,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,2024-09-30,3400.0,3550.0,3470.0
Uttar Pradesh,Basti,Basti,Pomegranate,Pomogranate,Medium,2024-09-30,7000.0,7200.0,7100.0
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1570.0,1670.0,1620.0
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1450.0,1550.0,1500.0
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj,Garlic,Average,FAQ,2024-09-30,15850.0,15950.0,15900.0
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj,Ginger(Green),Green Ginger,FAQ,2024-09-30,5910.0,6010.0,5960.0
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj,Lime,Lime,Medium,2024-09-30,6570.0,6670.0,6620.0
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj,Pumpkin,Other,FAQ,2024-09-30,1250.0,1350.0,1300.0
Uttar Pradesh,Bijnor,Nagina,Apple,Delicious,Medium,2024-09-30,5000.0,10000.0,8000.0
Uttar Pradesh,Bulandshahar,Buland Shahr,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1800.0,2200.0,2000.0
Uttar Pradesh,Bulandshahar,Buland Shahr,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1600.0,1800.0,1700.0
Uttar Pradesh,Bulandshahar,Buland Shahr,Brinjal,Round/Long,FAQ,2024-09-30,2000.0,2400.0,2200.0
Uttar Pradesh,Bulandshahar,Buland Shahr,Cauliflower,Cauliflower,FAQ,2024-09-30,3600.0,4200.0,3795.0
Uttar Pradesh,Bulandshahar,Buland Shahr,Rice,III,FAQ,2024-09-30,3200.0,3400.0,3325.0
Uttar Pradesh,Bulandshahar,Divai,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,1400.0,1600.0,1500.0
Uttar Pradesh,Bulandshahar,Gulavati,Garlic,Desi,FAQ,2024-09-30,12000.0,13000.0,12500.0
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,Green Chilly,FAQ,2024-09-30,2500.0,2700.0,2600.0
Uttar Pradesh,Bulandshahar,Gulavati,Lemon,Other,FAQ,2024-09-30,8100.0,8300.0,8200.0
Uttar Pradesh,Bulandshahar,Gulavati,Potato,Desi,FAQ,2024-09-30,1900.0,2100.0,2000.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2024-09-30,10005.0,10245.0,10125.0
Uttar Pradesh,Bulandshahar,Khurja,Onion,Red,FAQ,2024-09-30,3900.0,4200.0,4105.0
Uttar Pradesh,Bulandshahar,Khurja,Sponge gourd,Sponge gourd,FAQ,2024-09-30,1900.0,2100.0,2000.0
Uttar Pradesh,Bulandshahar,Sikarpur,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2400.0,2600.0,2500.0
Uttar Pradesh,Bulandshahar,Sikarpur,Colacasia,Colacasia,FAQ,2024-09-30,2800.0,3000.0,2900.0
Uttar Pradesh,Bulandshahar,Sikarpur,Maize,Hybrid,FAQ,2024-09-30,2300.0,2500.0,2400.0
Uttar Pradesh,Bulandshahar,Sikarpur,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,2024-09-30,2000.0,2300.0,2088.0
Uttar Pradesh,Bulandshahar,Sikarpur,Potato,Potato,FAQ,2024-09-30,1300.0,1650.0,1500.0
Uttar Pradesh,Bulandshahar,Sikarpur,Raddish,Raddish,FAQ,2024-09-30,1800.0,2000.0,1900.0
Uttar Pradesh,Bulandshahar,Siyana,Cauliflower,Cauliflower,FAQ,2024-09-30,900.0,1000.0,960.0
Uttar Pradesh,Bulandshahar,Siyana,Maize,Yellow,FAQ,2024-09-30,2200.0,2360.0,2260.0
Uttar Pradesh,Bulandshahar,Siyana,Mango,Dusheri,Medium,2024-09-30,1800.0,1900.0,1860.0
Uttar Pradesh,Bulandshahar,Siyana,Potato,Desi,FAQ,2024-09-30,1760.0,1860.0,1800.0
Uttar Pradesh,Bulandshahar,Siyana,Pumpkin,Pumpkin,FAQ,2024-09-30,1060.0,1160.0,1100.0
Uttar Pradesh,Chandauli,Chandoli,Lemon,Lemon,FAQ,2024-09-30,6750.0,6850.0,6800.0
Uttar Pradesh,Chandauli,Chandoli,Rice,III,FAQ,2024-09-30,3220.0,3240.0,3230.0
Uttar Pradesh,Chandauli,Chandoli,Wheat,Dara,FAQ,2024-09-30,2520.0,2540.0,2530.0
Uttar Pradesh,Etah,Aliganj,Maize,Hybrid,FAQ,2024-09-30,2150.0,2200.0,2155.0
Uttar Pradesh,Etah,Awagarh,Brinjal,Round/Long,FAQ,2024-09-30,700.0,900.0,800.0
Uttar Pradesh,Etah,Awagarh,Potato,Desi,FAQ,2024-09-30,1800.0,2000.0,1900.0
Uttar Pradesh,Etawah,Bharthna,Banana,Banana - Ripe,Medium,2024-09-30,2700.0,3100.0,2900.0
Uttar Pradesh,Etawah,Bharthna,Brinjal,Brinjal,FAQ,2024-09-30,1800.0,2000.0,1900.0
Uttar Pradesh,Etawah,Bharthna,Gur(Jaggery),Red,FAQ,2024-09-30,4100.0,4300.0,4200.0
Uttar Pradesh,Etawah,Bharthna,Mustard,Lohi Black,FAQ,2024-09-30,5800.0,6100.0,6000.0
Uttar Pradesh,Etawah,Bharthna,Potato,Desi,FAQ,2024-09-30,1920.0,2120.0,2020.0
Uttar Pradesh,Etawah,Bharthna,Tomato,Hybrid,FAQ,2024-09-30,3900.0,4100.0,4000.0
Uttar Pradesh,Etawah,Etawah,Garlic,Garlic,FAQ,2024-09-30,17000.0,18000.0,17600.0
Uttar Pradesh,Etawah,Etawah,Mousambi(Sweet Lime),Mousambi,Medium,2024-09-30,2800.0,3100.0,3000.0
Uttar Pradesh,Etawah,Etawah,Potato,Desi,FAQ,2024-09-30,1650.0,2200.0,2030.0
Uttar Pradesh,Etawah,Etawah,Rice,III,FAQ,2024-09-30,2950.0,3250.0,3160.0
Uttar Pradesh,Etawah,Jasvantnagar,Apple,Apple,Medium,2024-09-30,7360.0,7460.0,7410.0
Uttar Pradesh,Etawah,Jasvantnagar,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1860.0,1960.0,1910.0
Uttar Pradesh,Etawah,Jasvantnagar,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,975.0,1075.0,1025.0
Uttar Pradesh,Etawah,Jasvantnagar,Green Chilli,Green Chilly,FAQ,2024-09-30,4390.0,4490.0,4440.0
Uttar Pradesh,Farukhabad,Farukhabad,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,2100.0,2300.0,2200.0
Uttar Pradesh,Farukhabad,Farukhabad,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,2000.0,2250.0,2100.0
Uttar Pradesh,Farukhabad,Farukhabad,Lemon,Lemon,FAQ,2024-09-30,6850.0,7150.0,7000.0
Uttar Pradesh,Farukhabad,Farukhabad,Maize,Hybrid,FAQ,2024-09-30,2450.0,2550.0,2500.0
Uttar Pradesh,Farukhabad,Farukhabad,Onion,Red,FAQ,2024-09-30,4000.0,4250.0,4100.0
Uttar Pradesh,Farukhabad,Kayamganj,Apple,Delicious,Medium,2024-09-30,7750.0,7850.0,7800.0
Uttar Pradesh,Farukhabad,Kayamganj,Mustard Oil,Mustard Oil,FAQ,2024-09-30,12825.0,12875.0,12850.0
Uttar Pradesh,Farukhabad,Kayamganj,Pumpkin,Pumpkin,FAQ,2024-09-30,1550.0,1650.0,1600.0
Uttar Pradesh,Farukhabad,Kayamganj,Tomato,Hybrid,FAQ,2024-09-30,4000.0,4100.0,4050.0
Uttar Pradesh,Farukhabad,Mohamadabad,Banana,Banana - Ripe,Medium,2024-09-30,3150.0,3350.0,3250.0
Uttar Pradesh,Farukhabad,Mohamadabad,Maize,Yellow,FAQ,2024-09-30,2480.0,2500.0,2490.0
Uttar Pradesh,Farukhabad,Mohamadabad,Onion,Red,FAQ,2024-09-30,4250.0,4450.0,4350.0
Uttar Pradesh,Farukhabad,Mohamadabad,Potato,Desi,FAQ,2024-09-30,1915.0,2115.0,2015.0
Uttar Pradesh,Farukhabad,Mohamadabad,Rice,III,FAQ,2024-09-30,2990.0,3190.0,3090.0
Uttar Pradesh,Fatehpur,Bindki,Pumpkin,Pumpkin,FAQ,2024-09-30,1400.0,1490.0,1450.0
Uttar Pradesh,Fatehpur,Bindki,Sponge gourd,Sponge gourd,FAQ,2024-09-30,1430.0,1500.0,1460.0
Uttar Pradesh,Fatehpur,Bindki,Tomato,Hybrid,FAQ,2024-09-30,3600.0,3660.0,3630.0
Uttar Pradesh,Fatehpur,Bindki,Wheat,Dara,FAQ,2024-09-30,2550.0,2640.0,2600.0
Uttar Pradesh,Fatehpur,Bindki,Wood,Eucalyptus,FAQ,2024-09-30,450.0,540.0,500.0
Uttar Pradesh,Fatehpur,Fatehpur,Green Chilli,Green Chilly,FAQ,2024-09-30,3850.0,4100.0,3980.0
Uttar Pradesh,Fatehpur,Fatehpur,Gur(Jaggery),Red,FAQ,2024-09-30,4560.0,4750.0,4665.0
Uttar Pradesh,Fatehpur,Fatehpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,2024-09-30,3300.0,3500.0,3400.0
Uttar Pradesh,Fatehpur,Jahanabad,Green Chilli,Green Chilly,FAQ,2024-09-30,2500.0,2502.0,2501.0
Uttar Pradesh,Fatehpur,Khaga,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1775.0,1885.0,1830.0
Uttar Pradesh,Fatehpur,Khaga,Cabbage,Cabbage,FAQ,2024-09-30,2190.0,2280.0,2225.0
Uttar Pradesh,Fatehpur,Khaga,Rice,III,FAQ,2024-09-30,3120.0,3250.0,3180.0
Uttar Pradesh,Fatehpur,Khaga,Wheat,Dara,FAQ,2024-09-30,2550.0,2675.0,2600.0
Uttar Pradesh,Firozabad,Firozabad,Onion,Red,FAQ,2024-09-30,4030.0,4225.0,4115.0
Uttar Pradesh,Firozabad,Firozabad,Potato,Potato,FAQ,2024-09-30,1970.0,2225.0,2080.0
Uttar Pradesh,Firozabad,Tundla,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,2024-09-30,2325.0,2375.0,2365.0
Uttar Pradesh,Firozabad,Tundla,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2080.0,2120.0,2100.0
Uttar Pradesh,Firozabad,Tundla,Maize,Local,FAQ,2024-09-30,2250.0,2300.0,2285.0
Uttar Pradesh,Firozabad,Tundla,Mustard,Lohi Black,FAQ,2024-09-30,6200.0,6300.0,6250.0
Uttar Pradesh,Firozabad,Tundla,Potato,Local,FAQ,2024-09-30,2000.0,2045.0,2025.0
Uttar Pradesh,Firozabad,Tundla,Wheat,Dara,FAQ,2024-09-30,2685.0,2740.0,2715.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Banana - Green,Banana - Green,FAQ,2024-09-30,1800.0,2030.0,1910.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1900.0,2120.0,2000.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2200.0,2450.0,2350.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Cauliflower,Cauliflower,FAQ,2024-09-30,3650.0,4050.0,3850.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Ginger(Green),Green Ginger,FAQ,2024-09-30,4450.0,4900.0,4650.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pomegranate,Pomogranate,Medium,2024-09-30,6700.0,7100.0,6900.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,2175.0,2275.0,2225.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-09-30,9075.0,9175.0,9125.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Capsicum,Capsicum,FAQ,2024-09-30,4950.0,5050.0,5000.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,2150.0,2350.0,2250.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Garlic,UP,FAQ,2024-09-30,15150.0,15250.0,15200.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Mustard Oil,Mustard Oil,FAQ,2024-09-30,13050.0,13150.0,13100.0
Uttar Pradesh,Ghaziabad,Ghaziabad,Papaya,Papaya,Medium,2024-09-30,3200.0,3400.0,3300.0
Uttar Pradesh,Ghaziabad,Hapur,Apple,Delicious,Medium,2024-09-30,6750.0,6880.0,6800.0
Uttar Pradesh,Ghaziabad,Hapur,Banana - Green,Banana - Green,FAQ,2024-09-30,1900.0,2000.0,1960.0
Uttar Pradesh,Ghaziabad,Hapur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2024-09-30,10000.0,10900.0,10200.0
Uttar Pradesh,Ghaziabad,Hapur,Colacasia,Colacasia,FAQ,2024-09-30,3100.0,3200.0,3150.0
Uttar Pradesh,Ghaziabad,Hapur,Green Chilli,Green Chilly,FAQ,2024-09-30,3350.0,3460.0,3400.0
Uttar Pradesh,Ghaziabad,Hapur,Sponge gourd,Sponge gourd,FAQ,2024-09-30,2200.0,2300.0,2220.0
Uttar Pradesh,Ghaziabad,Noida,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1910.0,2000.0,1960.0
Uttar Pradesh,Ghaziabad,Noida,Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1900.0,2000.0,1950.0
Uttar Pradesh,Ghaziabad,Noida,Brinjal,Round/Long,FAQ,2024-09-30,2100.0,2200.0,2160.0
Uttar Pradesh,Ghaziabad,Noida,Cauliflower,Cauliflower,FAQ,2024-09-30,3820.0,3920.0,3870.0
Uttar Pradesh,Ghaziabad,Noida,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,2150.0,2250.0,2200.0
Uttar Pradesh,Ghaziabad,Noida,Ginger(Green),Green Ginger,FAQ,2024-09-30,4480.0,4580.0,4530.0
Uttar Pradesh,Ghaziabad,Noida,Green Chilli,Green Chilly,FAQ,2024-09-30,3550.0,3680.0,3610.0
Uttar Pradesh,Ghazipur,Gazipur,Onion,Red,FAQ,2024-09-30,4110.0,4170.0,4140.0
Uttar Pradesh,Ghazipur,Gazipur,Tomato,Hybrid,FAQ,2024-09-30,3370.0,3430.0,3400.0
Uttar Pradesh,Gonda,Gonda,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,2475.0,2650.0,2500.0
Uttar Pradesh,Gonda,Gonda,Cauliflower,Cauliflower,FAQ,2024-09-30,4200.0,4500.0,4250.0
Uttar Pradesh,Gonda,Gonda,Lentil (Masur)(Whole),Masoor Gola,FAQ,2024-09-30,7140.0,7175.0,7150.0
Uttar Pradesh,Gonda,Gonda,Onion,Red,FAQ,2024-09-30,4450.0,4700.0,4500.0
Uttar Pradesh,Gonda,Gonda,Pumpkin,Pumpkin,FAQ,2024-09-30,1200.0,1400.0,1270.0
Uttar Pradesh,Gonda,Nawabganj,Banana,Other,Medium,2024-09-30,2950.0,3050.0,3000.0
Uttar Pradesh,Gonda,Nawabganj,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,2024-09-30,7200.0,7300.0,7250.0
Uttar Pradesh,Gonda,Nawabganj,Brinjal,Round/Long,FAQ,2024-09-30,1700.0,1800.0,1750.0
Uttar Pradesh,Gonda,Nawabganj,Lime,Lime,Medium,2024-09-30,6000.0,6200.0,6100.0
Uttar Pradesh,Gonda,Nawabganj,Mousambi(Sweet Lime),Mousambi,Medium,2024-09-30,3550.0,3650.0,3600.0
